epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1,epoch_time_seconds,learning_rate
1,1.2446936480998994,0.54871875,1.5081215543746949,0.549,0.5252329121285063,236.78167408891022,0.007968
2,0.575902700304985,0.79928125,0.9242910823822021,0.710625,0.7097484969213449,232.16031754761934,0.015968
3,0.48068150007724764,0.83665625,0.6655760052204132,0.785,0.7838676964380288,232.28709855303168,0.023968
4,0.4534970911741257,0.84428125,0.7401714298725128,0.7484375,0.7542328343478634,232.25402502901852,0.031968
5,0.44036220109462737,0.85109375,0.9591720886230469,0.7140625,0.7084344706013507,232.17583052627742,0.039968
6,0.4003982858657837,0.86525,0.7376843025684356,0.7845625,0.7763859797533101,232.27896076999605,0.03984355150663158
7,0.3437761559486389,0.88496875,0.7576059758663177,0.7674375,0.7633342731787869,232.25443917885423,0.039374160878659165
8,0.2967170368731022,0.89925,0.500024676322937,0.8366875,0.8338592559957781,232.3489863499999,0.038599228160067584
9,0.24572311767935753,0.91884375,0.6797298617362976,0.8129375,0.8137510236967269,232.25026277080178,0.03753097450275138
10,0.21870674476027488,0.92509375,0.5862859432697296,0.8289375,0.830168686279956,232.30136867426336,0.036186246905030243
11,0.1888063481748104,0.93671875,0.5806093287467956,0.831,0.8292650916534534,232.23976472206414,0.03458625252442156
12,0.15879123374819756,0.945625,0.5898486247062683,0.84375,0.8450718859903352,232.1903464794159,0.03275622422809785
13,0.13530319444835187,0.95375,0.46424655067920684,0.87075,0.870617461514937,232.2738323416561,0.030725022655498035
14,0.1085309573225677,0.96275,0.37609083104133606,0.895,0.8945348374176566,232.26015717722476,0.028524681068803046
15,0.08880735076218843,0.96978125,0.40055034655332566,0.891875,0.8915815861033082,232.30268874391913,0.026189900169255393
16,0.07329764074832201,0.97459375,0.40706293666362764,0.889,0.8899209631477711,232.3558068666607,0.02375750084637146
17,0.052836796996183696,0.982,0.40073236417770386,0.9063125,0.905239406591561,232.3519927393645,0.021265843490518042
18,0.04015833026729524,0.986875,0.35059527403116225,0.9189375,0.9190045343562643,232.33257477916777,0.018754223026640905
19,0.02980251048039645,0.9895,0.4282330045104027,0.908125,0.9081501261390944,232.2268028985709,0.01626224920982473
20,0.01656908473477233,0.9943125,0.33126194787025454,0.9279375,0.9281172348059537,232.40319406986237,0.013829221955793716
21,0.014593230403144844,0.99525,0.3440147876739502,0.9255,0.9250352807309309,232.29565996676683,0.011493511557763958
22,0.009200100909394677,0.99715625,0.3315608893036842,0.9330625,0.9328487435854372,232.3010131176561,0.009291953563998145
23,0.0059882362890057265,0.997875,0.32131845915317536,0.9345,0.9343948434256906,232.21692698262632,0.00725926785920497
24,0.0035259148493933024,0.999,0.32868065071105956,0.9355,0.9352896079417208,232.22535154782236,0.00542751111121659
25,0.00328024874561379,0.99909375,0.3113609248995781,0.939,0.9388376376554701,232.1048493385315,0.003825571218187238
26,0.002769277650077129,0.99940625,0.31489685729146005,0.9389375,0.9387600764171102,232.20246341265738,0.002478711729182479
27,0.0016479113634122768,0.99959375,0.31391968724131586,0.9393125,0.9391843841458044,232.26307865418494,0.0014081734229187905
28,0.0013747292418265715,0.99978125,0.3146081821918488,0.9395625,0.9394388728809527,232.33036544919014,0.0006308393279945258
29,0.0014855150936054996,0.99975,0.31486861446499825,0.939125,0.9390012006520321,232.4278054498136,0.00015896846744352765
30,0.0013971832420211286,0.99975,0.3147104907333851,0.9395625,0.9394404765930618,232.39896843023598,2.526618674281167e-09
