epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1,epoch_time_seconds,learning_rate
1,0.8161328648736256,0.8061393805309734,0.09857450975041496,0.9673365099095367,0.9463449001296519,237.64169374108315,0.007964601769911504
2,0.0474099507060858,0.9860688606194691,0.04531297960685404,0.9852220150542089,0.9803053206559582,231.49642404913902,0.015964601769911504
3,0.04254786241840802,0.9871059181415929,0.11333447420443135,0.9645052137283336,0.9541981914303833,231.43116836994886,0.023964601769911505
4,0.052826984346621725,0.9834070796460177,0.10254688375781842,0.9683723499758304,0.9537440310357648,231.3625725004822,0.031964601769911505
5,0.05639175301112762,0.9821626106194691,0.1879645062296786,0.9437193563980388,0.9202351503027979,231.46372082456946,0.039964601769911505
6,0.06037219522718703,0.9809527101769911,0.15812397719755514,0.9540777570609764,0.9394095767047516,231.50433013401926,0.03984368474988736
7,0.03254290761794911,0.9891454646017699,0.10927599738475804,0.9659553898211449,0.9546674828883227,231.59086749330163,0.039374425828965415
8,0.020486917052844507,0.9932245575221239,0.03539255520437055,0.9891582073061252,0.9824248333721372,231.529423462227,0.038599620638999695
9,0.01908430146386711,0.9938467920353983,0.02506319595446546,0.9933706235757199,0.9917110487215361,231.53273309208453,0.03753148832068214
10,0.009447866981645348,0.996612278761062,0.03226056393137458,0.990194047372419,0.9876821171812303,231.58448511362076,0.03618687395874394
11,0.01076205646509997,0.9967159845132744,0.020938330120445634,0.9939230716110766,0.9925056545685719,231.62370777130127,0.034586982924906556
12,0.005965315931188447,0.9980295907079646,0.017995190041586347,0.9950279676817899,0.9928894799690462,231.92635581456125,0.03275704645650217
13,0.0030799504072084485,0.9988938053097345,0.014964824006166,0.9964781437746012,0.9949237691360812,231.40781534463167,0.030725923744788577
14,0.0020587799442818426,0.9994469026548672,0.015647195094707213,0.9959256957392445,0.9938841420903739,231.50880246050656,0.028525646808263395
15,0.0018325416422077527,0.9995160398230089,0.011818322539254363,0.9971687038187971,0.9959666205285366,231.4248509556055,0.02619091532859737
16,0.001594469608234595,0.9995506084070797,0.011283947016730333,0.9970996478143774,0.9956586739712563,231.45006133243442,0.023758549415925805
17,0.0006034736788048166,0.9999654314159292,0.01150483880821519,0.9970305918099579,0.9954505320451947,231.5051969308406,0.0212669089337165
18,0.0007758417670500791,0.9997925884955752,0.010361142502047335,0.9978592638629928,0.9969351461172294,231.49888588115573,0.01875528854080777
19,0.0006617305189339494,0.999827157079646,0.011910460965518689,0.997513983840895,0.9963523807961269,231.48846998997033,0.016263297991165097
20,0.00037085532830157306,0.9998962942477876,0.011267143350479665,0.9972377598232166,0.9959196446031667,231.82278122007847,0.013830237464399318
21,0.0005130231999337572,0.9998617256637168,0.010350420813429588,0.9977211518541537,0.9966752414423793,231.4471329189837,0.011494477778457454
22,0.0002335806695667901,1.0,0.010097017879847379,0.9978592638629928,0.9968407066153963,231.51257797703147,0.009292855258902017
23,0.00023946113067288137,1.0,0.010914824541100135,0.9977211518541537,0.9967291184356392,231.53820584341884,0.0072600908080519225
24,0.00030623226100830024,0.9999654314159292,0.010207324673396767,0.9977902078585733,0.9968353041586483,231.78849878907204,0.005428242335611708
25,0.00018053858013799417,1.0,0.01006054057492173,0.9977211518541537,0.996602109651895,231.46224146708846,0.0038261991862849976
26,0.00022931098946358852,0.9999654314159292,0.010196916915227899,0.9977902078585733,0.9966274903012237,231.88956502452493,0.002479226537550854
27,0.00023906305684644056,0.9999654314159292,0.010085714638029203,0.9976520958497341,0.996477011516031,231.3132146447897,0.00140856695272227
28,0.0001642184216161212,1.0,0.010228156254943402,0.9978592638629928,0.9966502538168672,231.41430495679379,0.000631105373033034
29,0.00017993576715429123,1.0,0.009956107460237252,0.9975830398453146,0.9962754291538655,231.60773268155754,0.00015910283202787755
30,0.0002108622941471697,0.9999654314159292,0.010515901548077449,0.9978592638629928,0.9966502538168672,231.53082172572613,3.0917391025120367e-09
