epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1,epoch_time_seconds,learning_rate
1,0.7931987456679345,0.72665625,0.36121130418777464,0.8795,0.8787182643314508,415.34125610627234,0.007968
2,0.3125638923048973,0.89353125,0.40973738265037535,0.866,0.8673566640919498,406.07160479947925,0.015968
3,0.2819625714123249,0.9039375,0.5331738891601563,0.8295625,0.836277194962871,406.49551587179303,0.023968
4,0.2638572652637958,0.9100625,0.41864906179904937,0.858125,0.8574455999376596,406.5698310509324,0.031968
5,0.25051664048433303,0.91440625,0.42809482729434967,0.8585625,0.8606422265421576,408.41058484464884,0.039968
6,0.23694119668006897,0.9199375,0.3253984830379486,0.894875,0.8946627223703771,407.1180836558342,0.03984355150663158
7,0.18106211821734905,0.9395625,0.28276087939739225,0.9095625,0.9092036866332064,408.0083623304963,0.039374160878659165
8,0.14618816320598124,0.94890625,0.258764812707901,0.9195625,0.9198561071988347,406.19180783070624,0.038599228160067584
9,0.1257029138058424,0.95721875,0.278899137198925,0.912375,0.9121470076507535,407.24341714568436,0.03753097450275138
10,0.1009066079929471,0.9656875,0.23863843685388564,0.9250625,0.925176922240173,411.47477677837014,0.036186246905030243
11,0.08536621166020632,0.97103125,0.24104584664106368,0.92775,0.9277598385413979,407.3370152693242,0.03458625252442156
12,0.07097050923947244,0.9759375,0.27272233259677886,0.9250625,0.9247933249027117,409.0845506284386,0.03275622422809785
13,0.06010628282651305,0.97959375,0.26206722754240036,0.9264375,0.9262200575626425,406.8396539669484,0.030725022655498035
14,0.047324527349323034,0.98434375,0.2329987654685974,0.9361875,0.9362462347587011,406.65084305405617,0.028524681068803046
15,0.03614056535996497,0.987625,0.2334551779925823,0.9388125,0.9390846492205078,406.1566827464849,0.026189900169255393
16,0.02805937851010822,0.99075,0.2309430931210518,0.9403125,0.94017277178045,406.13160053640604,0.02375750084637146
17,0.0213271282161586,0.99290625,0.2237817004919052,0.9461875,0.9461947961663387,406.4751003663987,0.021265843490518042
18,0.0166327911070548,0.99509375,0.21268883812427522,0.9479375,0.9480957631264062,461.8474050555378,0.018754223026640905
19,0.012221029126900249,0.99621875,0.22048414358496665,0.94875,0.948716441404998,624.1518461108208,0.01626224920982473
20,0.008214195248467148,0.9975,0.21581754580140114,0.95225,0.9521737870285797,630.5722359064966,0.013829221955793716
21,0.006422826362482738,0.99796875,0.20385695205628873,0.9544375,0.9543937193798344,407.74011949263513,0.011493511557763958
22,0.004298092646684381,0.998875,0.20193016523122786,0.9561875,0.9562392072237298,406.5811164472252,0.009291953563998145
23,0.002784165820805356,0.99921875,0.20067541182786225,0.9565,0.9564662169472026,406.4604435246438,0.00725926785920497
24,0.002629099991856492,0.99921875,0.2010521479472518,0.9565,0.956484569977716,406.17260057106614,0.00542751111121659
25,0.00207179663937859,0.999375,0.19906282332539557,0.957125,0.957089082523171,406.8940566275269,0.003825571218187238
26,0.0015863475476508028,0.99965625,0.20241771680489182,0.9575625,0.9575672086110245,406.2215472050011,0.002478711729182479
27,0.0015398700818259386,0.999625,0.20024656491726636,0.958125,0.958098164888028,406.18196433223784,0.0014081734229187905
28,0.001554612762065517,0.999625,0.19897274696081876,0.9581875,0.958180083130096,406.1808531153947,0.0006308393279945258
29,0.001516897758396226,0.9995,0.19907418728619813,0.958,0.9579924223320507,406.53953691385686,0.00015896846744352765
30,0.0016167418674340297,0.9995625,0.19988866372406483,0.95825,0.9582170704037745,406.4012671355158,2.526618674281167e-09
