epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1,epoch_time_seconds,learning_rate
1,0.8233036280870437,0.722125,0.4858402733802795,0.8289375,0.8317169209079684,224.02993617393076,0.007968
2,0.31501408338546755,0.89171875,0.37952168834209443,0.87475,0.8743765362319633,214.36577998287976,0.015968
3,0.3057085523605347,0.8933125,0.41016444182395934,0.867,0.8659225628516468,214.15111235529184,0.023968
4,0.30888529831171035,0.89384375,0.530294695854187,0.82675,0.8267562525524734,213.7766540851444,0.031968
5,0.31116387161612513,0.89484375,0.506048046708107,0.837375,0.839346722802383,214.3303630631417,0.039968
6,0.3028054623603821,0.8965625,0.4387584153413773,0.85425,0.8545351603886878,214.2931124959141,0.03984355150663158
7,0.25007105845212935,0.915125,0.34157576036453247,0.8889375,0.8886379544813213,214.2737151030451,0.039374160878659165
8,0.2201378791332245,0.924125,0.3358839520215988,0.889375,0.8901002562816867,214.06165542080998,0.038599228160067584
9,0.1858255927860737,0.935875,0.28918663680553436,0.90725,0.9070388687616606,214.70353613048792,0.03753097450275138
10,0.1770155877918005,0.93771875,0.2646604460477829,0.913875,0.9136460166799703,214.1092202477157,0.036186246905030243
11,0.14858885525166987,0.94825,0.2773722833395004,0.9121875,0.9119823848774604,214.6139699164778,0.03458625252442156
12,0.12770649869740008,0.95521875,0.2985527009963989,0.9076875,0.9083587754579945,213.91816950775683,0.03275622422809785
13,0.10928875775635243,0.96109375,0.3145430387854576,0.9078125,0.9073457092185742,214.54296121187508,0.030725022655498035
14,0.10199689258635045,0.96465625,0.25840362149477003,0.9230625,0.9235401235427314,214.61801288090646,0.028524681068803046
15,0.07492885193973779,0.974,0.24911508679389954,0.9265,0.9262479445364681,214.13064253889024,0.026189900169255393
16,0.06760315479338169,0.97609375,0.2282296476662159,0.9344375,0.9344205239403227,214.1058644093573,0.02375750084637146
17,0.053096988912671804,0.9811875,0.23589413851499558,0.9340625,0.933825528770219,214.53754038363695,0.021265843490518042
18,0.03929533185251057,0.98653125,0.2323753280043602,0.9358125,0.9355599451412153,214.01972406357527,0.018754223026640905
19,0.030995339102111757,0.9895,0.21219779524207116,0.9433125,0.9432905690481096,214.1231501083821,0.01626224920982473
20,0.021318342871963977,0.99296875,0.19352179163694383,0.9474375,0.9473500988386411,214.02599974535406,0.013829221955793716
21,0.014257333816029132,0.995625,0.1896726559996605,0.950875,0.9508507195141546,212.98810624703765,0.011493511557763958
22,0.010070400801487267,0.99678125,0.1928203477859497,0.94875,0.9486208885224828,205.9620387814939,0.009291953563998145
23,0.007408706831978634,0.99784375,0.1879187794327736,0.95225,0.9521269848726126,207.31382525339723,0.00725926785920497
24,0.006349106625712011,0.9981875,0.18554784566164018,0.9548125,0.95472181883957,206.96207375265658,0.00542751111121659
25,0.005113475089427084,0.99865625,0.18346160811185835,0.9548125,0.9547747242170257,207.0832100454718,0.003825571218187238
26,0.004672718366316986,0.99878125,0.18395410080254077,0.9553125,0.9551889507308478,206.98534028232098,0.002478711729182479
27,0.004390850884141401,0.99859375,0.17879307560622693,0.9570625,0.9570092423778028,207.16717112250626,0.0014081734229187905
28,0.0030943129734368993,0.99925,0.17863862445950507,0.956125,0.9560634358520227,207.20690483227372,0.0006308393279945258
29,0.003857731474621687,0.999125,0.1789285197556019,0.956625,0.9565360875135347,206.95324691198766,0.00015896846744352765
30,0.003571163999964483,0.998875,0.17892876663804055,0.9559375,0.9559108009871349,207.26020863838494,2.526618674281167e-09
