epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1,epoch_time_seconds,learning_rate
1,1.0189188579674315,0.7594026548672567,0.09831328924599726,0.9763154260461262,0.9709749588453976,154.03153941221535,0.007964601769911504
2,0.07144612493405564,0.9798119469026548,0.15304663979435904,0.9513188786079271,0.9384769671555203,169.15907836705446,0.015964601769911504
3,0.05274568764756607,0.9842712942477876,0.08321298144273115,0.9723795055931501,0.9630387230948064,168.09240862168372,0.023964601769911505
4,0.05245494857364524,0.9840638827433629,0.11268850168156141,0.9614003590664273,0.9471132938992973,168.04787316918373,0.031964601769911505
5,0.06678847265553421,0.978429203539823,0.22308698015233755,0.9337108134235603,0.9123634281858795,168.5502124261111,0.039964601769911505
6,0.06241273856103684,0.9794662610619469,0.12306987258576463,0.9613313078304102,0.9465136362032326,168.58493635058403,0.03984368474988736
7,0.04666972261507361,0.9852737831858407,0.11435646169374306,0.9649910233393177,0.9446729186773917,167.28049637563527,0.039374425828965415
8,0.03416018049949698,0.9886960730088495,0.20054390015456908,0.9423422179257008,0.9341227235326022,168.43498769588768,0.038599620638999695
9,0.029473733831716257,0.9901133849557522,0.031482770381289056,0.9888827510012429,0.9842868894249642,168.03084325790405,0.03753148832068214
10,0.01759725748700403,0.9941924778761062,0.0382192754259359,0.9886065460571745,0.986585779292615,147.2748100105673,0.03618687395874394
11,0.016345545311099892,0.9946073008849557,0.04558656750542028,0.9861897527965751,0.9823704026600653,146.5341385267675,0.034586982924906556
12,0.010016645351991437,0.9969233960176991,0.041123700941550254,0.9875707775169176,0.9842008793743537,147.0171268992126,0.03275704645650217
13,0.008420878970934763,0.9975456305309734,0.02533615226396269,0.9916448004419279,0.9890914399062576,145.96562570519745,0.030725923744788577
14,0.004706097941251216,0.9985826880530974,0.014138127084173679,0.995580720894904,0.9938306355933344,145.90868383273482,0.028525646808263395
15,0.002984812995373834,0.9989283738938053,0.011332290445799453,0.9964783869631266,0.9953992746019239,146.99187659285963,0.02619091532859737
16,0.0021039212232793524,0.9994469026548672,0.010331825001467265,0.9968236431432123,0.9953069483092144,146.6265492644161,0.023758549415925805
17,0.0016894263825094713,0.9996197455752213,0.008268839270218745,0.9976522579754178,0.9960882479412084,147.27728530578315,0.0212669089337165
18,0.0012344459364854162,0.9997580199115044,0.008274813786164344,0.9974451042673664,0.9962991420837458,162.2658505309373,0.01875528854080777
19,0.0006014070937630723,0.9999308628318584,0.008758982926493544,0.997237950559315,0.9957345208047754,169.45469224452972,0.016263297991165097
20,0.0005700984513120513,0.9998962942477876,0.008020999010498481,0.997237950559315,0.9959343464373479,170.07468233443797,0.013830237464399318
21,0.0004350270408845586,1.0,0.008616037526446817,0.9973760530313492,0.9961836325162374,169.35634697042406,0.011494477778457454
22,0.0003865507931598674,0.9999654314159292,0.008450486466657015,0.9971688993232979,0.9955663549963377,170.19071974232793,0.009292855258902017
23,0.0007002220550383054,0.9997925884955752,0.007801434479216158,0.9975141555033835,0.9960445134779045,169.68550699017942,0.0072600908080519225
24,0.0005434925688996775,0.9998617256637168,0.008295944417595853,0.9973070017953322,0.9960330212228188,170.9461450856179,0.005428242335611708
25,0.0004283884995172946,0.9999308628318584,0.00819738559676488,0.9975832067394006,0.9962039125222503,169.33825934119523,0.0038261991862849976
26,0.0005503761949673382,0.9998962942477876,0.008105859451320405,0.9975832067394006,0.9963198789646093,174.25973445735872,0.002479226537550854
27,0.00033336967121573027,0.9999654314159292,0.007699223367232386,0.9977213092114349,0.9963687937308384,189.207318758592,0.00140856695272227
28,0.00028966747411896074,1.0,0.007743878981977289,0.9976522579754178,0.9961825422218309,189.02670283429325,0.000631105373033034
29,0.00029697418037269614,1.0,0.00751477070022152,0.9976522579754178,0.9960631609787741,188.66505579277873,0.00015910283202787755
30,0.0002841118932772475,1.0,0.0077653600973745475,0.9976522579754178,0.9961992666157791,188.0003117416054,3.0917391025120367e-09
