epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1,epoch_time_seconds,learning_rate
1,0.9217315280430876,0.7621681415929203,0.1698590776077926,0.9470340446101788,0.922695528856769,379.5808409880847,0.007964601769911504
2,0.08365327252520133,0.9740735619469026,0.21688044026075218,0.9404046681858987,0.9214823397586053,368.2093656491488,0.015964601769911504
3,0.07382072781962631,0.9772884402654868,0.12099702843549741,0.9634693736620399,0.9560709643858157,369.26871009357274,0.023964601769911505
4,0.08317483495508807,0.9751797566371682,0.15305025871761035,0.9564256612112423,0.9396746353736954,379.85022671334445,0.031964601769911505
5,0.08040798349466702,0.9759402654867256,0.2062492113742831,0.9408190042124163,0.9307330900660754,380.36312878876925,0.039964601769911505
6,0.06963002690437571,0.9800884955752213,0.1178177910109645,0.9663006698432429,0.9579343606130196,380.3781803883612,0.03984368474988736
7,0.04362087300334711,0.9865873893805309,0.07251094104374206,0.9803190387404185,0.9717647496832138,380.22882580570877,0.039374425828965415
8,0.06318695964580155,0.9815058075221239,0.19627232576344697,0.9537324770388785,0.930234129291025,379.88634184002876,0.038599620638999695
9,0.03986758682995301,0.9880047013274337,0.07181712616561473,0.9809405427801947,0.972493929459261,379.9932993464172,0.03753148832068214
10,0.023312970425158872,0.9926714601769911,0.06700297339790623,0.9812858228022927,0.9777273787546416,380.46321865543723,0.03618687395874394
11,0.01934274082349982,0.9942961836283186,0.06525592493365012,0.9827359988951039,0.9766403370898041,380.66932799480855,0.034586982924906556
12,0.015213407532364002,0.9950566924778761,0.027971202513845453,0.9924728955182653,0.988723430837297,380.2912456691265,0.03275704645650217
13,0.011902289984334905,0.996785121681416,0.026010717519120798,0.9929562875492024,0.9909798102139435,380.4292654283345,0.030725923744788577
14,0.005231737903835312,0.9985481194690266,0.016774563767842296,0.9950970236862096,0.9932601929240841,380.90315901115537,0.028525646808263395
15,0.004437275041468195,0.9985135508849557,0.017825384757403022,0.9950279676817899,0.9925932380122336,380.30829948186874,0.02619091532859737
16,0.0035372952006964948,0.9988938053097345,0.020461974544759818,0.994682687659692,0.9917638976252274,380.1194263231009,0.023758549415925805
17,0.002431292323251958,0.9992394911504425,0.019528510910398495,0.9946136316552724,0.9928389160525628,381.0844094567001,0.0212669089337165
18,0.0026184643195473196,0.9992740597345132,0.019075124676623922,0.9949589116773704,0.9915303431600366,376.7666354533285,0.01875528854080777
19,0.0011570585426854644,0.9996197455752213,0.014386146259261793,0.9967543677922795,0.9950567969414269,367.6141048986465,0.016263297991165097
20,0.0008558611393548753,0.999827157079646,0.013289315187707164,0.9970996478143774,0.9955423470485659,449.2277459707111,0.013830237464399318
21,0.000888402821841077,0.9996197455752213,0.01490902860531724,0.9966162557834404,0.9951660465708784,367.7560181673616,0.011494477778457454
22,0.0005783687145673214,0.9997925884955752,0.014207157599433277,0.9968924798011187,0.9953195135086841,378.70283532328904,0.009292855258902017
23,0.0006118099510114063,0.9998617256637168,0.014370258039586912,0.9966162557834404,0.9950056964156493,379.0033182427287,0.0072600908080519225
24,0.0004500682080015797,0.9998617256637168,0.012338002975304695,0.9972377598232166,0.9955142445144687,378.87775799259543,0.005428242335611708
25,0.00027099312805967606,1.0,0.012239371349217374,0.9972377598232166,0.9955830263277524,376.27414778247476,0.0038261991862849976
26,0.00027637729786709846,0.9999654314159292,0.012143950482383299,0.9973068158276363,0.995792519763366,376.1391198914498,0.002479226537550854
27,0.00031971100092487257,0.9999308628318584,0.01246552983565682,0.9971687038187971,0.9955584532653617,376.8912816978991,0.00140856695272227
28,0.00026048039358031537,0.9999654314159292,0.012250570984370103,0.9973758718320558,0.9958270639976924,376.65750499255955,0.000631105373033034
29,0.0003329498621742379,0.9999654314159292,0.012209564281865749,0.9970305918099579,0.9954257568263052,376.4244432654232,0.00015910283202787755
30,0.00020881649018004853,0.9999308628318584,0.011906037938618177,0.9973068158276363,0.9956057663086867,377.4267964027822,3.0917391025120367e-09
